NYSE,BW,08/12/1986,0.14
NYSE,BW,08/09/1986,0.14
NYSE,BW,09/06/1986,0.14
NYSE,BW,06/03/1986,0.13
NYSE,BCK,11/01/2010,0.258
NYSE,BCK,11/12/2009,0.066
NYSE,BCK,10/11/2009,0.066
NYSE,BCK,13/10/2009,0.066
NYSE,BCK,11/09/2009,0.066
NYSE,BCK,12/08/2009,0.066
NYSE,BCK,13/07/2009,0.066
NYSE,BCK,11/06/2009,0.066
NYSE,BCK,13/05/2009,0.056
NYSE,BCK,13/04/2009,0.056
NYSE,BCK,12/03/2009,0.056
NYSE,BCK,11/02/2009,0.056
NYSE,BCK,13/01/2009,0.056
NYSE,BCK,11/12/2008,0.056
NYSE,BCK,12/11/2008,0.056
NYSE,BCK,10/10/2008,0.056
NYSE,BCK,11/09/2008,0.056
NYSE,BCK,13/08/2008,0.056
NYSE,BCK,11/07/2008,0.056
NYSE,BCK,12/06/2008,0.056
NYSE,BCK,13/05/2008,0.058
NYSE,BCK,11/04/2008,0.058
NYSE,BCK,12/03/2008,0.058
NYSE,BCK,13/02/2008,0.058
NYSE,BCK,17/01/2008,0.058
NYSE,BCK,12/12/2007,0.058
NYSE,BCK,13/11/2007,0.058
NYSE,BCK,11/10/2007,0.058
NYSE,BCK,12/09/2007,0.058
NYSE,BCK,13/08/2007,0.058
NYSE,BCK,12/07/2007,0.058
NYSE,BCK,13/06/2007,0.058
NYSE,BCK,11/05/2007,0.058
NYSE,BCK,12/04/2007,0.058
NYSE,BCK,13/03/2007,0.058
NYSE,BCK,13/02/2007,0.058
NYSE,BCK,11/01/2007,0.058
NYSE,BCK,13/12/2006,0.058
NYSE,BCK,13/11/2006,0.058
NYSE,BCK,12/10/2006,0.058
NYSE,BCK,13/09/2006,0.058
NYSE,BCK,11/08/2006,0.058
NYSE,BCK,12/07/2006,0.058
NYSE,BCK,13/06/2006,0.058
NYSE,BCK,11/05/2006,0.058
NYSE,BCK,12/04/2006,0.058
NYSE,BCK,13/03/2006,0.058
NYSE,BCK,13/02/2006,0.058
NYSE,BCK,12/01/2006,0.058
NYSE,BCK,13/12/2005,0.058
NYSE,BCK,10/11/2005,0.058
NYSE,BCK,12/10/2005,0.058
NYSE,BCK,13/09/2005,0.075
NYSE,BCK,11/08/2005,0.075
NYSE,BCK,13/07/2005,0.075
NYSE,BCK,13/06/2005,0.075
NYSE,BCK,12/05/2005,0.075
NYSE,BCK,13/04/2005,0.075
NYSE,BCK,11/03/2005,0.075
NYSE,BCK,11/02/2005,0.075
NYSE,BCK,12/01/2005,0.075
NYSE,BCK,13/12/2004,0.075
NYSE,BCK,10/11/2004,0.075
NYSE,BCK,13/10/2004,0.075
NYSE,BCK,13/09/2004,0.075
NYSE,BCK,12/08/2004,0.075
NYSE,BCK,13/07/2004,0.075
NYSE,BCK,14/06/2004,0.075
NYSE,BCK,12/05/2004,0.075
NYSE,BCK,13/04/2004,0.075
NYSE,BCK,11/03/2004,0.075
NYSE,BCK,12/02/2004,0.075
NYSE,BCK,13/01/2004,0.075
NYSE,BCK,11/12/2003,0.088
NYSE,BCK,12/11/2003,0.075
NYSE,BCK,10/10/2003,0.075
NYSE,BCK,11/09/2003,0.075
NYSE,BCK,13/08/2003,0.075
NYSE,BCK,11/07/2003,0.075
NYSE,BCK,12/06/2003,0.075
NYSE,BCK,13/05/2003,0.075
NYSE,BCK,11/04/2003,0.075
NYSE,BCK,12/03/2003,0.075
NYSE,BCK,12/02/2003,0.075
NYSE,BCK,13/01/2003,0.075
NYSE,BCK,19/12/2002,0.075
NYSE,BKE,13/01/2010,0.2
NYSE,BKE,13/10/2009,2
NYSE,BKE,13/07/2009,0.2
NYSE,BKE,13/04/2009,0.2
NYSE,BKE,13/01/2009,0.2
NYSE,BKE,10/10/2008,2.2
NYSE,BKE,11/07/2008,0.16667
NYSE,BKE,11/04/2008,0.16667
NYSE,BKE,11/01/2008,0.16667
NYSE,BKE,11/10/2007,0.16667
NYSE,BKE,12/07/2007,0.13333
NYSE,BKE,12/04/2007,0.13333
NYSE,BKE,17/01/2007,0.08867
NYSE,BKE,12/10/2006,0.08889
NYSE,BKE,12/07/2006,0.07555
NYSE,BKE,12/04/2006,0.07555
NYSE,BKE,11/01/2006,0.07555
NYSE,BKE,12/10/2005,0.07555
NYSE,BKE,13/07/2005,0.06667
NYSE,BKE,13/04/2005,0.05333
NYSE,BKE,12/01/2005,0.05333
NYSE,BKE,13/10/2004,0.05333
NYSE,BKE,13/07/2004,0.04445
NYSE,BKE,13/04/2004,0.04445
NYSE,BKE,13/01/2004,0.04445
NYSE,BKE,10/10/2003,0.04445
NYSE,BSE,13/01/2010,0.066
NYSE,BSE,11/12/2009,0.066
NYSE,BSE,10/11/2009,0.066
NYSE,BSE,13/10/2009,0.066
NYSE,BSE,11/09/2009,0.066
NYSE,BSE,12/08/2009,0.066
NYSE,BSE,13/07/2009,0.066
NYSE,BSE,11/06/2009,0.066
NYSE,BSE,13/05/2009,0.058
NYSE,BSE,13/04/2009,0.058
NYSE,BSE,12/03/2009,0.058
NYSE,BSE,11/02/2009,0.058
NYSE,BSE,13/01/2009,0.058
NYSE,BSE,11/12/2008,0.058
NYSE,BSE,12/11/2008,0.058
NYSE,BSE,10/10/2008,0.058
NYSE,BSE,11/09/2008,0.058
NYSE,BSE,13/08/2008,0.058
NYSE,BSE,11/07/2008,0.058
NYSE,BSE,12/06/2008,0.058
NYSE,BSE,13/05/2008,0.058
NYSE,BSE,11/04/2008,0.058
NYSE,BSE,12/03/2008,0.058
NYSE,BSE,13/02/2008,0.058
NYSE,BSE,17/01/2008,0.058
NYSE,BSE,12/12/2007,0.092
NYSE,BSE,13/11/2007,0.058
NYSE,BSE,11/10/2007,0.058
NYSE,BSE,12/09/2007,0.058
NYSE,BSE,13/08/2007,0.058
NYSE,BSE,12/07/2007,0.058
NYSE,BSE,13/06/2007,0.058
NYSE,BSE,11/05/2007,0.058
NYSE,BSE,12/04/2007,0.058
